VS B DENZ PART A I Thigh Tlow Time Dcool Compr Ion HB4861 Fe5160 N5200 Fe5262 O5577 N5755 O6300 HA6563 N6583 S6716 S6731 Fe7155 Fe7172 Ca7291 O7330 Fe7390 Fe7452 Fe8619 C8730 Fe8894 Fe9054 Fe9229 C9850
85.0 30.0 2.0 .1 1 0 0.1820E+06 0.1004E+04 0.7569E+02 0.1082E+16 0.171E+02 0.698E+00 0.320275 0.000182557 0.00605641 0.00132914 0.000467602 0.00259743 0.0326681 0.000799 0.161098 0.0457994 0.0554076 0.000557279 0.000124907 0.00336289 0.0204656 9.28798e-05 0.000172949 0.0152419 0.00146046 0.00502512 0.00359989 0.00282803 0.0538063
85.0 30.0 2.0 .25 1 0 0.1617E+06 0.1003E+04 0.7919E+02 0.1142E+16 0.166E+02 0.783E+00 0.319277 0.000181988 0.00782229 0.00132181 0.000351205 0.00443795 0.0245843 0.00083 0.218386 0.0600241 0.0740723 0.000536386 0.000121325 0.00408675 0.0430705 8.93976e-05 0.000169217 0.014658 0.0020753 0.00481789 0.00346096 0.00271066 0.0667289
85.0 30.0 2.0 .5 1 0 0.1363E+06 0.1007E+04 0.1071E+03 0.1579E+16 0.155E+02 0.848E+00 0.326897 0.000215752 0.0106895 0.00153314 0.000306629 0.0140566 0.0255633 0.000725 0.424966 0.127163 0.153314 0.000621103 0.000140566 0.00539379 0.163448 0.000104607 0.000196138 0.0172569 0.00277208 0.00565531 0.00407313 0.0031807 0.0827048
85.0 100.0 2.5 .02 1 0 0.1801E+06 0.1005E+04 0.4332E+02 0.1147E+16 0.968E+01 0.547E+00 0.32111 0.000218355 0.00472674 0.00170509 0.000619742 0.00187849 0.0484876 0.002018 0.140646 0.0385332 0.0520198 0.000645431 0.0001445 0.00291247 0.0118811 0.000105966 0.000202299 0.0168711 0.00105324 0.00550383 0.00398176 0.0030955 0.0433499
85.0 100.0 2.5 .05 1 0 0.1754E+06 0.1023E+04 0.4276E+02 0.1133E+16 0.966E+01 0.567E+00 0.319961 0.000220773 0.00469383 0.00173419 0.000604726 0.00194216 0.0467143 0.002044 0.143342 0.0396751 0.0540734 0.000649521 0.000147182 0.00298204 0.0128944 0.000108787 0.000204775 0.0169163 0.00110386 0.00551613 0.00399311 0.00310362 0.0447945
85.0 100.0 2.5 .1 1 0 0.1680E+06 0.1015E+04 0.4257E+02 0.1129E+16 0.964E+01 0.598E+00 0.319332 0.000229919 0.0046846 0.00179145 0.00057799 0.00207246 0.0440678 0.002095 0.149128 0.0405551 0.0558831 0.000661017 0.000146893 0.00312306 0.0148489 0.000108573 0.000207566 0.0170459 0.00119111 0.00555318 0.00402358 0.00312306 0.0469418
85.0 100.0 2.5 .25 1 0 0.1493E+06 0.1003E+04 0.4241E+02 0.1127E+16 0.956E+01 0.689E+00 0.316048 0.000249678 0.00492403 0.00191209 0.000486714 0.00269589 0.0353974 0.002237 0.172878 0.0432986 0.0616294 0.000676343 0.000151703 0.00366616 0.0239565 0.000113777 0.000211752 0.0171235 0.00152651 0.00557509 0.00404226 0.00313836 0.0540443
85.0 10.0 2.5 .02 1 0 0.2014E+06 0.1003E+04 0.3000E+02 0.9310E+14 0.573E+02 0.634E+00 0.324916 0.000679074 0.00402246 0.00415892 0.000640084 0.00396397 0.053936 0.00297 0.200148 0.025051 0.050362 0.00119569 0.000298923 0.00747306 0.0548458 0.000220943 0.000376902 0.0255384 0.00529613 0.00898392 0.00603044 0.00505244 0.104298
85.0 10.0 2.5 .05 1 0 0.1961E+06 0.1003E+04 0.3030E+02 0.9437E+14 0.561E+02 0.653E+00 0.325503 0.000686812 0.00414366 0.00416644 0.000618456 0.00432919 0.052406 0.00298 0.210601 0.0269191 0.0543591 0.00119785 0.000299463 0.00771443 0.0618131 0.000224597 0.000377584 0.0255846 0.00563121 0.00900993 0.00604134 0.00506809 0.108067
85.0 100.0 2.5 .5 1 0 0.1259E+06 0.1005E+04 0.4653E+02 0.1250E+16 0.921E+01 0.824E+00 0.318182 0.000245 0.00747727 0.00182318 0.000260273 0.00897273 0.0218909 0.00231 0.340455 0.0789091 0.115182 0.000633182 0.000143182 0.00521818 0.112 0.000105 0.000197273 0.0161095 0.00253591 0.00522773 0.00380545 0.00294 0.0690455
85.0 10.0 2.5 .1 1 0 0.1878E+06 0.1003E+04 0.3083E+02 0.9704E+14 0.543E+02 0.681E+00 0.325667 0.000687157 0.00440953 0.00415876 0.000579687 0.0051781 0.049827 0.003 0.233829 0.0298962 0.0602483 0.0011952 0.000299613 0.00814167 0.07816 0.00022471 0.000374517 0.0255388 0.0061551 0.00900468 0.00603135 0.00506737 0.113006
85.0 10.0 2.5 .25 1 0 0.1668E+06 0.1002E+04 0.3438E+02 0.1162E+15 0.456E+02 0.767E+00 0.329514 0.000728226 0.00537437 0.00431334 0.000500861 0.012192 0.0484385 0.00288 0.378941 0.0533812 0.105115 0.00124227 0.000313038 0.00916049 0.201662 0.000233955 0.000388826 0.0267269 0.00747997 0.00943728 0.00631019 0.00530847 0.128181
85.0 1.0 2.5 .02 1 0 0.2016E+06 0.1010E+04 0.4012E+02 0.3931E+14 0.104E+03 0.566E+00 0.327517 0.000933423 0.00484725 0.00537783 0.00077294 0.00455248 0.078604 0.00298 0.226642 0.0294765 0.0612456 0.00157536 0.000409396 0.0112338 0.0650121 0.000304591 0.00049455 0.0338194 0.00926872 0.0122655 0.00798486 0.00690078 0.171619
85.0 1.0 2.5 .05 1 0 0.1963E+06 0.1006E+04 0.4044E+02 0.4010E+14 0.101E+03 0.586E+00 0.328428 0.000942589 0.00498225 0.00538951 0.000748816 0.00499211 0.0771806 0.00299 0.238767 0.0314634 0.0653572 0.00157974 0.000410535 0.0115607 0.0730424 0.000305438 0.000495926 0.0339069 0.00972147 0.0123062 0.00800708 0.00692326 0.175709
85.0 10.0 2.5 .5 1 0 0.1407E+06 0.1025E+04 0.3634E+02 0.1361E+15 0.451E+02 0.780E+00 0.333333 0.00085 0.00599667 0.00508667 0.00053 0.0182667 0.059 0.00252 0.52 0.0723333 0.140667 0.00149667 0.00038 0.012 0.314667 0.000283333 0.00047 0.0331733 0.00733333 0.0117 0.00783333 0.00658333 0.127333
85.0 1.0 2.5 .1 1 0 0.1880E+06 0.1002E+04 0.4099E+02 0.4195E+14 0.957E+02 0.616E+00 0.327907 0.000941093 0.00523995 0.00536784 0.000705 0.00593512 0.0744349 0.00301 0.263309 0.0344302 0.0714837 0.00157067 0.000409884 0.0120014 0.091814 0.000304953 0.00049186 0.0337875 0.0103619 0.0122768 0.00797798 0.00690572 0.180677
85.0 1.0 2.5 .25 1 0 0.1670E+06 0.1023E+04 0.3259E+02 0.4702E+14 0.745E+02 0.720E+00 0.332765 0.000945051 0.00574019 0.00532756 0.000572355 0.0126451 0.069215 0.00293 0.405973 0.0549061 0.111143 0.00157398 0.000412628 0.0131109 0.210973 0.000306143 0.000492491 0.034338 0.0107816 0.012502 0.00810614 0.00703131 0.175034
85.0 1.0 2.5 .5 1 0 0.1408E+06 0.1002E+04 0.4081E+02 0.6913E+14 0.778E+02 0.720E+00 0.335714 0.00118507 0.00722793 0.00669079 0.000691571 0.0193036 0.094 0.00252 0.557286 0.0782214 0.155771 0.00200421 0.000527071 0.0174236 0.335043 0.000392786 0.000627786 0.0444184 0.0120186 0.0161512 0.0104877 0.00908443 0.202771
85.0 300.0 2.5 .02 1 0 0.8250E+05 0.1239E+04 0.1697E+03 0.1449E+17 0.310E+01 0.159E+00 0.284848 0.000176606 0.0371158 0.000683636 0.00193412 0.00167206 0.160085 0.000594 0.142709 0.172903 0.134164 0.000828909 0.000196545 0.00341818 0.00305927 0.000145273 0.000259212 0.0299148 0.000982727 0.0102716 0.00706424 0.00577673 0.0452909
85.0 300.0 2.5 .05 1 0 0.8035E+05 0.1042E+04 0.1640E+03 0.1401E+17 0.310E+01 0.182E+00 0.2824 0.000177912 0.0349329 0.000728592 0.00183842 0.00167181 0.151931 0.000625 0.144306 0.167463 0.132163 0.000816136 0.000192032 0.0033888 0.0034707 0.000144024 0.00025416 0.0291183 0.00108159 0.00998002 0.00687644 0.00561411 0.0482904
85.0 300.0 2.5 .1 1 0 0.7702E+05 0.1203E+04 0.1380E+03 0.1179E+17 0.310E+01 0.221E+00 0.282615 0.000186526 0.0333204 0.000830889 0.00178048 0.00176069 0.146395 0.00065 0.154025 0.16646 0.13509 0.000833715 0.000195005 0.00347617 0.00435793 0.000144134 0.000262832 0.0293044 0.00125199 0.0100187 0.00691842 0.00563535 0.0536969
85.0 300.0 2.5 .25 1 0 0.6850E+05 0.1030E+04 0.1137E+03 0.9714E+16 0.309E+01 0.337E+00 0.280385 0.000196269 0.0271973 0.00104303 0.00148884 0.00190381 0.119444 0.00078 0.166268 0.151408 0.132342 0.000818723 0.000190662 0.00356088 0.00695354 0.000140192 0.000257954 0.027559 0.00141875 0.00935643 0.00650773 0.00526282 0.0594415
85.0 30.0 2.5 .02 1 0 0.1995E+06 0.1002E+04 0.3253E+02 0.2641E+15 0.281E+02 0.654E+00 0.324014 0.000421219 0.00397566 0.00297121 0.000531384 0.00290317 0.0408258 0.00279 0.167191 0.0257591 0.0473061 0.000884559 0.000207369 0.00473061 0.0344103 0.000155527 0.000278652 0.0196547 0.00259211 0.00655481 0.00463989 0.00368728 0.0709591
85.0 30.0 2.5 .05 1 0 0.1943E+06 0.1007E+04 0.3266E+02 0.2654E+15 0.278E+02 0.672E+00 0.324199 0.000427943 0.00406546 0.00298912 0.000512235 0.00313177 0.0392281 0.00281 0.174419 0.0274273 0.0502509 0.000885064 0.000207488 0.00489541 0.0385149 0.000155616 0.000278811 0.0196886 0.00278487 0.00657476 0.00464902 0.00369911 0.0739174
85.0 300.0 2.5 .5 1 0 0.5789E+05 0.1110E+04 0.9043E+02 0.7742E+16 0.307E+01 0.530E+00 0.282209 0.000225767 0.0203755 0.00136589 0.00113448 0.0024919 0.085227 0.000978 0.201215 0.143362 0.138 0.000835337 0.000191902 0.00400736 0.0137153 0.000141104 0.000262454 0.0263724 0.00158319 0.00887546 0.00622834 0.00499227 0.066319
85.0 30.0 2.5 .1 1 0 0.1861E+06 0.1010E+04 0.3306E+02 0.2694E+15 0.275E+02 0.699E+00 0.322807 0.000432561 0.00426751 0.00298596 0.000474526 0.00361544 0.0364772 0.00285 0.189488 0.0295046 0.0542316 0.000884491 0.000209825 0.00519719 0.0475495 0.000154947 0.000277614 0.0195879 0.00309249 0.00655298 0.00462582 0.00368646 0.0777965
85.0 30.0 2.5 .25 1 0 0.1653E+06 0.1005E+04 0.3585E+02 0.2978E+15 0.254E+02 0.784E+00 0.324561 0.000428421 0.00546886 0.0029243 0.000357018 0.00837368 0.0308658 0.00285 0.300868 0.0486842 0.0892544 0.000866579 0.000204474 0.0060693 0.128526 0.000152544 0.000272632 0.0193861 0.00418684 0.00649447 0.00457632 0.00365132 0.0918509
85.0 30.0 2.5 .5 1 0 0.1394E+06 0.1006E+04 0.4881E+02 0.4139E+15 0.242E+02 0.811E+00 0.330962 0.000552707 0.00676487 0.00370347 0.000420322 0.0163826 0.0403774 0.00239 0.466657 0.0784381 0.141652 0.00110872 0.00026477 0.00800929 0.269403 0.000195268 0.00034751 0.0252557 0.00503063 0.00844947 0.00596394 0.00475262 0.113851
85.0 100.0 3.0 .02 1 0 0.1944E+06 0.1011E+04 0.1675E+02 0.2479E+15 0.167E+02 0.600E+00 0.324876 0.000542542 0.00257626 0.00333647 0.000565284 0.00255352 0.0464572 0.00804 0.151392 0.0179331 0.0360612 0.000968129 0.000240408 0.00477567 0.0306033 0.000178682 0.000302134 0.020987 0.00245931 0.00730645 0.00495435 0.00410968 0.0584776
85.0 100.0 3.0 .05 1 0 0.1893E+06 0.1027E+04 0.1663E+02 0.2462E+15 0.166E+02 0.618E+00 0.325246 0.000552919 0.00259221 0.0033663 0.000549666 0.00270605 0.044884 0.00812 0.156443 0.0187017 0.0377286 0.000972486 0.000243935 0.00494374 0.0336305 0.000178885 0.000305732 0.0210955 0.00261498 0.00736032 0.00498277 0.00414039 0.0601706
85.0 100.0 3.0 .1 1 0 0.1814E+06 0.1010E+04 0.1686E+02 0.2498E+15 0.166E+02 0.644E+00 0.322854 0.000564994 0.00262157 0.00337382 0.000519794 0.00298963 0.041971 0.00827 0.164655 0.0193067 0.0390653 0.000975018 0.000245369 0.00519794 0.0395819 0.000180798 0.000306711 0.0210533 0.0028508 0.00737075 0.00497195 0.00414544 0.0623108
85.0 100.0 3.0 .25 1 0 0.1611E+06 0.1024E+04 0.1720E+02 0.2561E+15 0.162E+02 0.721E+00 0.323632 0.000582538 0.00304214 0.00334636 0.000411013 0.00495157 0.0339814 0.00859 0.218452 0.0235604 0.0478976 0.000964424 0.000242724 0.00637555 0.0789662 0.000181234 0.000300978 0.0208613 0.00388359 0.00735616 0.00492568 0.00413602 0.0705518
85.0 10.0 3.0 .02 1 0 0.2015E+06 0.1009E+04 0.2103E+02 0.3981E+14 0.818E+02 0.522E+00 0.328342 0.00146769 0.00250853 0.00600538 0.000876674 0.00541765 0.0889807 0.00935 0.193394 0.0155634 0.0344759 0.0018223 0.000525348 0.0133307 0.0824139 0.000387444 0.000571316 0.0362556 0.0124442 0.014365 0.00855988 0.0080805 0.123128
85.0 10.0 3.0 .05 1 0 0.1962E+06 0.1005E+04 0.2117E+02 0.4024E+14 0.799E+02 0.541E+00 0.328723 0.00147926 0.00256076 0.00602879 0.000851394 0.00588415 0.0874404 0.0094 0.203151 0.0164362 0.0364883 0.0018277 0.000525957 0.0136749 0.0923713 0.000391181 0.000575266 0.0363535 0.0130174 0.0144112 0.00858297 0.00810632 0.125244
85.0 100.0 3.0 .5 1 0 0.1358E+06 0.1017E+04 0.2086E+02 0.3155E+15 0.153E+02 0.790E+00 0.329412 0.000708235 0.003864 0.00395294 0.000359059 0.0157129 0.0375529 0.00765 0.438118 0.0480941 0.0978353 0.00114965 0.000293176 0.00892706 0.287906 0.000217412 0.000362353 0.0255261 0.00441412 0.00900282 0.00602824 0.00506306 0.0691765
85.0 10.0 3.0 .1 1 0 0.1880E+06 0.1000E+04 0.2142E+02 0.4111E+14 0.770E+02 0.569E+00 0.32735 0.00148289 0.00266463 0.00601014 0.000808553 0.00697254 0.0847835 0.00947 0.224234 0.0177423 0.0392819 0.00182334 0.000527033 0.0141742 0.115882 0.000389546 0.000572862 0.0362441 0.0138141 0.0143805 0.00855692 0.00808881 0.127994
85.0 10.0 3.0 .25 1 0 0.1670E+06 0.1010E+04 0.2251E+02 0.4646E+14 0.636E+02 0.671E+00 0.332965 0.00160156 0.00315317 0.00640624 0.000759159 0.0153497 0.0882356 0.00904 0.362931 0.028868 0.0639292 0.00194451 0.00056271 0.0158824 0.286017 0.000416206 0.000609325 0.038797 0.015949 0.0153963 0.00915986 0.00866041 0.14151
85.0 1.0 3.0 .02 1 0 0.2016E+06 0.1008E+04 0.2862E+02 0.2228E+14 0.127E+03 0.458E+00 0.329046 0.00171433 0.00293838 0.00686719 0.000987138 0.00579121 0.114179 0.00933 0.202363 0.0180646 0.0401436 0.00213551 0.000621897 0.0168801 0.0878553 0.000460665 0.000671254 0.0424305 0.0169459 0.016936 0.0100195 0.00952588 0.167814
85.0 1.0 3.0 .05 1 0 0.1963E+06 0.1005E+04 0.2875E+02 0.2256E+14 0.124E+03 0.477E+00 0.329424 0.00172618 0.00299447 0.00688826 0.000961919 0.006292 0.112663 0.00938 0.212479 0.0189419 0.0421663 0.00214455 0.000625906 0.0172618 0.0981684 0.000464488 0.000672026 0.0425221 0.0175583 0.0169785 0.0100409 0.00955001 0.169983
85.0 10.0 3.0 .5 1 0 0.1408E+06 0.1022E+04 0.1909E+02 0.4594E+14 0.643E+02 0.671E+00 0.338403 0.00194243 0.00391871 0.0078611 0.000846008 0.0224023 0.11438 0.00789 0.500837 0.0399316 0.0879848 0.00245004 0.000710646 0.0219285 0.436878 0.000527909 0.000768175 0.0501615 0.0159388 0.0198575 0.0118441 0.0111707 0.134008
85.0 1.0 3.0 .1 1 0 0.1881E+06 0.1000E+04 0.2895E+02 0.2320E+14 0.119E+03 0.506E+00 0.329449 0.0017362 0.00311 0.00689537 0.000919163 0.00744555 0.110365 0.00944 0.235227 0.020327 0.0451345 0.00214801 0.000625953 0.0178561 0.123214 0.000464523 0.000672076 0.0425517 0.0184821 0.0169996 0.0100482 0.00956391 0.172631
85.0 1.0 3.0 .25 1 0 0.1670E+06 0.1015E+04 0.2052E+02 0.2197E+14 0.914E+02 0.632E+00 0.334419 0.00177577 0.00328734 0.00698602 0.000789229 0.0152495 0.106011 0.00921 0.367861 0.0291613 0.0648773 0.00220048 0.000645429 0.0196304 0.281915 0.000478219 0.000688903 0.0442202 0.0186271 0.017674 0.0104406 0.00994228 0.156843
85.0 1.0 3.0 .5 1 0 0.1408E+06 0.1012E+04 0.2354E+02 0.2978E+14 0.955E+02 0.621E+00 0.339263 0.00227645 0.00452916 0.00903118 0.000990648 0.0230699 0.150294 0.00787 0.512287 0.0430864 0.0946544 0.00288034 0.000844765 0.0273107 0.447149 0.000627637 0.00090244 0.0586993 0.0208647 0.0234024 0.0138589 0.0131634 0.171667
85.0 300.0 3.0 .02 1 0 0.1483E+06 0.1057E+04 0.2912E+02 0.1324E+16 0.575E+01 0.389E+00 0.313508 0.000288427 0.00589394 0.0023419 0.000880956 0.00179953 0.0749283 0.00459 0.145154 0.0476532 0.0699122 0.000830795 0.000188105 0.00319778 0.00890362 0.000137943 0.000260211 0.0210364 0.00111295 0.00681879 0.00496596 0.00383733 0.0470261
85.0 300.0 3.0 .05 1 0 0.1444E+06 0.1007E+04 0.2937E+02 0.1336E+16 0.575E+01 0.410E+00 0.31189 0.000296295 0.00567015 0.00238284 0.000854577 0.00182767 0.0726703 0.00471 0.146588 0.0474072 0.0707989 0.000835864 0.000187134 0.00324365 0.00963739 0.00014035 0.000261987 0.0209964 0.00115399 0.00680543 0.00495593 0.00383 0.048031
85.0 300.0 3.0 .1 1 0 0.1384E+06 0.1059E+04 0.2807E+02 0.1277E+16 0.574E+01 0.443E+00 0.311157 0.000311157 0.00539857 0.00249548 0.000830789 0.00192295 0.0696992 0.00484 0.151845 0.0472959 0.0718773 0.000855682 0.000192917 0.00339161 0.0111705 0.000143132 0.000267595 0.0212894 0.00124463 0.00690146 0.00502519 0.00388324 0.0504074
85.0 300.0 3.0 .25 1 0 0.1230E+06 0.1004E+04 0.2731E+02 0.1243E+16 0.571E+01 0.543E+00 0.307678 0.000350753 0.00474132 0.00273218 0.000732273 0.00224297 0.0590742 0.00534 0.166146 0.0455363 0.0729197 0.000895343 0.000203067 0.00378444 0.0168607 0.000150762 0.000279987 0.0215959 0.00152301 0.00701813 0.00509822 0.00394751 0.0566127
85.0 30.0 3.0 .02 1 0 0.2009E+06 0.1000E+04 0.1975E+02 0.9209E+14 0.442E+02 0.582E+00 0.327549 0.00102523 0.00231577 0.00466102 0.000684577 0.00429089 0.0609241 0.00922 0.176221 0.0148707 0.0322963 0.00135933 0.000376681 0.00861453 0.0643961 0.000278416 0.000425813 0.0279399 0.00684577 0.0106977 0.00659683 0.00601707 0.0900759
85.0 30.0 3.0 .05 1 0 0.1956E+06 0.1007E+04 0.1976E+02 0.9234E+14 0.436E+02 0.599E+00 0.326509 0.00103177 0.00235739 0.00465928 0.000659547 0.00466907 0.0594246 0.00928 0.184151 0.0156398 0.0339569 0.00135828 0.000375485 0.00884838 0.0720278 0.000280797 0.000427726 0.0279132 0.00721584 0.010703 0.00659221 0.00602082 0.0917489
85.0 300.0 3.0 .5 1 0 0.1038E+06 0.1032E+04 0.2609E+02 0.1190E+16 0.566E+01 0.704E+00 0.305281 0.000409076 0.0047349 0.0029887 0.000546452 0.00351073 0.0406023 0.00606 0.213696 0.047929 0.0812046 0.000934158 0.000213696 0.00494554 0.0385875 0.000158746 0.000293069 0.0217512 0.00230792 0.00711914 0.00513482 0.00400528 0.069604
85.0 30.0 3.0 .1 1 0 0.1874E+06 0.1002E+04 0.2003E+02 0.9390E+14 0.427E+02 0.626E+00 0.326923 0.00104288 0.00247154 0.004675 0.000624423 0.005525 0.0568846 0.00936 0.203346 0.0169346 0.0369423 0.00136327 0.000379231 0.00935 0.0908846 0.000281154 0.000428269 0.0279912 0.00787885 0.010746 0.00661038 0.00604481 0.0951346
85.0 30.0 3.0 .25 1 0 0.1665E+06 0.1004E+04 0.2124E+02 0.1022E+15 0.376E+02 0.719E+00 0.330761 0.00110474 0.00296031 0.00485888 0.000545755 0.0129658 0.0558986 0.00907 0.334068 0.0280154 0.0611907 0.00141896 0.000393605 0.0106174 0.242448 0.000294377 0.000446527 0.0293252 0.00955899 0.0112723 0.00692282 0.00634068 0.105843
85.0 30.0 3.0 .5 1 0 0.1404E+06 0.1007E+04 0.2616E+02 0.1294E+15 0.373E+02 0.711E+00 0.334651 0.00141892 0.00403254 0.00624793 0.000675995 0.0206145 0.078643 0.00759 0.475204 0.0418314 0.0903557 0.00185397 0.000518709 0.0142896 0.408274 0.000384848 0.000582292 0.0390638 0.0117462 0.0149689 0.00922298 0.00841982 0.138545
85.0 1000.0 3.5 .02 1 0 0.3147E+05 0.1030E+04 0.3318E+01 0.1588E+15 0.322E+01 0.153E-01 0.231331 0.0292357 0.00386555 0.0649694 0.0240585 0.00196863 1.61469 3.147 0.0108263 0.0203572 0.0462663 0.0338577 0.0112404 0.254465 0.00918386 0.00833718 0.0106204 0.294018 0.155455 0.116892 0.0694226 0.0657536 0.136023
85.0 1000.0 3.5 .05 1 0 0.7334E+05 0.1062E+04 0.3599E+02 0.3254E+16 0.293E+01 0.154E+00 0.278231 0.000434041 0.033499 0.00353354 0.00215351 0.00159427 0.19031 0.00588 0.13522 0.136055 0.175564 0.00144402 0.000325531 0.0055368 0.00481618 0.000242061 0.000453517 0.039712 0.00283796 0.0129322 0.00937639 0.00727575 0.106284
85.0 1000.0 3.5 .1 1 0 0.7030E+05 0.1060E+04 0.3257E+02 0.2945E+16 0.293E+01 0.192E+00 0.277673 0.000469267 0.0289335 0.00387354 0.00201868 0.0016466 0.178544 0.00636 0.142724 0.123009 0.169658 0.00147722 0.000333208 0.00558123 0.00627541 0.000247129 0.000463714 0.0392657 0.00324877 0.0127313 0.0092715 0.00716119 0.114679
85.0 1000.0 3.5 .25 1 0 0.6254E+05 0.1014E+04 0.2802E+02 0.2533E+16 0.292E+01 0.304E+00 0.279245 0.000550113 0.0202174 0.00447909 0.00168385 0.0018123 0.147442 0.00795 0.158053 0.0971774 0.151909 0.00152468 0.000346264 0.00578038 0.0113374 0.000256906 0.000477509 0.0377428 0.00343472 0.012217 0.00891072 0.00687223 0.115049
85.0 100.0 3.5 .02 1 0 0.1993E+06 0.1018E+04 0.9137E+01 0.7646E+14 0.281E+02 0.537E+00 0.328571 0.00128143 0.001311 0.00468543 0.000693286 0.00430429 0.0634143 0.028 0.136357 0.00860857 0.0192543 0.00146871 0.000433714 0.00933143 0.0589457 0.000322 0.00046 0.0287303 0.00693286 0.0115591 0.006785 0.00650243 0.0621
85.0 100.0 3.5 .05 1 0 0.1940E+06 0.1005E+04 0.9234E+01 0.7729E+14 0.280E+02 0.552E+00 0.328723 0.00129517 0.00132147 0.00470732 0.000670596 0.00460213 0.0621287 0.0282 0.141351 0.00894128 0.0199864 0.00147597 0.000433915 0.0096316 0.0652845 0.000322149 0.0004635 0.0287995 0.00729766 0.0115974 0.00680129 0.00652516 0.0627862
85.0 1000.0 3.5 .5 1 0 0.5286E+05 0.1030E+04 0.2475E+02 0.2239E+16 0.290E+01 0.487E+00 0.285633 0.000659813 0.0129106 0.00499001 0.00127392 0.00237933 0.106827 0.01058 0.189946 0.0768353 0.133962 0.0015567 0.000359898 0.00636962 0.0238218 0.000268495 0.000488433 0.036204 0.0034276 0.0118681 0.008549 0.00667525 0.109969
85.0 100.0 3.5 .1 1 0 0.1859E+06 0.1018E+04 0.9196E+01 0.7710E+14 0.277E+02 0.574E+00 0.328772 0.00131838 0.00135783 0.00473432 0.000637818 0.00532611 0.0595077 0.0285 0.152221 0.00937 0.0210085 0.00148605 0.000437267 0.0101591 0.0795628 0.000325484 0.000466856 0.0288925 0.00789053 0.0116484 0.00682202 0.00655242 0.0641105
85.0 100.0 3.5 .25 1 0 0.1651E+06 0.1008E+04 0.9507E+01 0.8036E+14 0.263E+02 0.656E+00 0.328028 0.00132523 0.00155157 0.00469736 0.000515003 0.0109561 0.0544526 0.0289 0.228635 0.0127275 0.028768 0.00148269 0.000439557 0.0116778 0.194848 0.000324747 0.000465799 0.0289616 0.00938159 0.0116843 0.00683938 0.00657367 0.0652775
85.0 10.0 3.5 .02 1 0 0.2016E+06 0.1003E+04 0.1468E+02 0.1829E+14 0.117E+03 0.373E+00 0.329592 0.00261366 0.00157545 0.00787395 0.00126234 0.00738286 0.140077 0.0294 0.135133 0.00962408 0.021786 0.00280812 0.000866827 0.0221156 0.101185 0.000642704 0.00088001 0.0445147 0.0238954 0.018378 0.0105107 0.0103393 0.115028
85.0 10.0 3.5 .05 1 0 0.1963E+06 0.1011E+04 0.1462E+02 0.1832E+14 0.115E+03 0.389E+00 0.330508 0.00263746 0.00159966 0.00792229 0.00123941 0.00799831 0.138814 0.0295 0.142119 0.00998136 0.0225737 0.00282254 0.000872542 0.0226068 0.113364 0.000647797 0.000885763 0.0446814 0.024689 0.018449 0.0105498 0.010378 0.116339
85.0 100.0 3.5 .5 1 0 0.1392E+06 0.1014E+04 0.1099E+02 0.9450E+14 0.254E+02 0.670E+00 0.335772 0.00179974 0.0021523 0.00639311 0.000627894 0.0220938 0.0792423 0.0246 0.389496 0.0220602 0.0496943 0.0020415 0.00060439 0.0174602 0.427102 0.000449935 0.000641325 0.0405647 0.00983813 0.0163185 0.00957959 0.00918002 0.060439
85.0 10.0 3.5 .1 1 0 0.1880E+06 0.1005E+04 0.1471E+02 0.1858E+14 0.112E+03 0.414E+00 0.329966 0.00265293 0.00163993 0.00793569 0.00119448 0.00940404 0.136606 0.0297 0.157394 0.0104929 0.0237906 0.00283111 0.000874411 0.0232626 0.141556 0.000646734 0.000887609 0.0446609 0.0256714 0.0184418 0.0105457 0.0103741 0.116808
85.0 10.0 3.5 .25 1 0 0.1670E+06 0.1011E+04 0.1504E+02 0.2022E+14 0.944E+02 0.521E+00 0.335689 0.002897 0.00190336 0.00856678 0.00117827 0.0197049 0.146025 0.0283 0.264859 0.0151731 0.034576 0.00304134 0.000939929 0.0260495 0.344753 0.000698233 0.000953357 0.0481277 0.028735 0.0198728 0.0113631 0.0111784 0.124205
85.0 1.0 3.5 .02 1 0 0.2016E+06 0.1005E+04 0.1878E+02 0.1302E+14 0.155E+03 0.335E+00 0.331058 0.00279744 0.00176785 0.00839894 0.00134741 0.00761433 0.158577 0.0293 0.136727 0.0107925 0.0243328 0.0030358 0.000940205 0.0247631 0.103952 0.000698532 0.000953447 0.0478511 0.0274116 0.0197344 0.011299 0.0111004 0.136065
85.0 1.0 3.5 .05 1 0 0.1963E+06 0.1001E+04 0.1883E+02 0.1311E+14 0.151E+03 0.351E+00 0.330169 0.00280644 0.00178292 0.00840281 0.00131738 0.0081882 0.1565 0.0295 0.143294 0.0110607 0.0249938 0.00303756 0.000940983 0.0251589 0.115559 0.000696658 0.000950888 0.0477557 0.0280314 0.0196979 0.0112753 0.0110805 0.13636
